df_name,MK_Tau_opt,MK_p_value_opt,p_one,q_bh,prop_sig,_key_GBD,Cause Name,Cause ID,Cause Hierarchy Level,ICD10,ICD10 Used in Hospital/Claims Analyses,ICD9,ICD9 Used in Hospital/Claims Analyses,cause_level_1,cause_level_2,cause_level_3,cause_level_4,ICD10_explo
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J81
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J82
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J83
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J84
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J85
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J87
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J88
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J89
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J90
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J91
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J91
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J92
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J93
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J94
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J96
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J97
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J98
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,J99
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,R05
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,R06
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,R08
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,R09
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,R84
Chronic respiratory diseases,0.916666626930237,9.5367431640625e-07,4.76837158203125e-07,1.5856271766754518e-06,1.0,chronic respiratory diseases,Chronic respiratory diseases,508,2,"D86-D86.2, D86.9, G47.3-G47.39, J07-J08, J18.7, J19, J23-J35.9, J37-J68.9, J70.8-J84.9, J85.9, J87-J91, J91.8-J94.9, J96-J99.8, R05.0-R06.9, R08-R09.89, R84-R84.9, R91-R91.8","D86-D86.2, D86.9, J41-J65.0, J84-J84.9, J92.0-J92.0","135-135.9, 278.03, 327.2-327.29, 470, 470.9-474.9, 476-479, 491-508.9, 512-513, 514-518.53, 518.8-519, 519.11-519.9, 786-786.9, 793.1-793.2, 799.0-799.1, V07.1, V12.6-V12.60, V12.69, V13.81, V14-V15.09, V15.84, V17.5-V17.6, V19.6, V42.6, V43.81, V45.76, V58.74, V81.3-V81.4","135-135.9, 491-505.9, 515-516.9",Non-communicable diseases,Chronic respiratory diseases,,,R91
Cirrhosis due to alcohol,0.899999916553497,1.43051147460938e-06,7.1525573730469e-07,2.243302085182892e-06,1.0,cirrhosis and other chronic liver diseases due to alcohol use,Cirrhosis and other chronic liver diseases due to alcohol use,524,4,,,,,Non-communicable diseases,Digestive diseases,Cirrhosis and other chronic liver diseases,Cirrhosis and other chronic liver diseases due to alcohol use,nan
Cirrhosis due to other causes,0.816666603088379,1.26361846923828e-05,6.3180923461914e-06,1.5852668068625695e-05,0.9705882352941176,cirrhosis and other chronic liver diseases due to other causes,Cirrhosis and other chronic liver diseases due to other causes,525,4,,,,,Non-communicable diseases,Digestive diseases,Cirrhosis and other chronic liver diseases,Cirrhosis and other chronic liver diseases due to other causes,nan
Coal workers pneumoconiosis,0.949999928474426,3.57627868652344e-07,1.78813934326172e-07,8.658358925267277e-07,0.9852941176470588,coal workers pneumoconiosis,Coal workers pneumoconiosis,513,4,J60-J60.0,J60-J60.0,500-500.9,500-500.9,Non-communicable diseases,Chronic respiratory diseases,Pneumoconiosis,Coal workers pneumoconiosis,J60
Colon and rectum cancer,0.980952322483063,4.76837158203125e-07,2.384185791015625e-07,9.67698938706342e-07,1.0,colon and rectum cancer,Colon and rectum cancer,441,3,"C18-C19.0, C20, C21-C21.8",,"153-154.9, 209.1-209.17, V10.05-V10.06, V76.41, V76.5-V76.52",,Non-communicable diseases,Neoplasms,Colon and rectum cancer,,C18
Colon and rectum cancer,0.980952322483063,4.76837158203125e-07,2.384185791015625e-07,9.67698938706342e-07,1.0,colon and rectum cancer,Colon and rectum cancer,441,3,"C18-C19.0, C20, C21-C21.8",,"153-154.9, 209.1-209.17, V10.05-V10.06, V76.41, V76.5-V76.52",,Non-communicable diseases,Neoplasms,Colon and rectum cancer,,C19
Colon and rectum cancer,0.980952322483063,4.76837158203125e-07,2.384185791015625e-07,9.67698938706342e-07,1.0,colon and rectum cancer,Colon and rectum cancer,441,3,"C18-C19.0, C20, C21-C21.8",,"153-154.9, 209.1-209.17, V10.05-V10.06, V76.41, V76.5-V76.52",,Non-communicable diseases,Neoplasms,Colon and rectum cancer,,C20
Colon and rectum cancer,0.980952322483063,4.76837158203125e-07,2.384185791015625e-07,9.67698938706342e-07,1.0,colon and rectum cancer,Colon and rectum cancer,441,3,"C18-C19.0, C20, C21-C21.8",,"153-154.9, 209.1-209.17, V10.05-V10.06, V76.41, V76.5-V76.52",,Non-communicable diseases,Neoplasms,Colon and rectum cancer,,C21
Contact dermatitis,0.99999988079071,8.34465026855469e-06,4.172325134277345e-06,1.0762259224864926e-05,1.0,contact dermatitis,Contact dermatitis,978,4,"L22-L23.2, L23.4-L25.9","L22-L23.2, L23.4-L25.9","692-692.7, 692.79-692.9","692-692.7, 692.79-692.9",Non-communicable diseases,Skin and subcutaneous diseases,Dermatitis,Contact dermatitis,L22
Contact dermatitis,0.99999988079071,8.34465026855469e-06,4.172325134277345e-06,1.0762259224864926e-05,1.0,contact dermatitis,Contact dermatitis,978,4,"L22-L23.2, L23.4-L25.9","L22-L23.2, L23.4-L25.9","692-692.7, 692.79-692.9","692-692.7, 692.79-692.9",Non-communicable diseases,Skin and subcutaneous diseases,Dermatitis,Contact dermatitis,L23
Contact dermatitis,0.99999988079071,8.34465026855469e-06,4.172325134277345e-06,1.0762259224864926e-05,1.0,contact dermatitis,Contact dermatitis,978,4,"L22-L23.2, L23.4-L25.9","L22-L23.2, L23.4-L25.9","692-692.7, 692.79-692.9","692-692.7, 692.79-692.9",Non-communicable diseases,Skin and subcutaneous diseases,Dermatitis,Contact dermatitis,L23
Contact dermatitis,0.99999988079071,8.34465026855469e-06,4.172325134277345e-06,1.0762259224864926e-05,1.0,contact dermatitis,Contact dermatitis,978,4,"L22-L23.2, L23.4-L25.9","L22-L23.2, L23.4-L25.9","692-692.7, 692.79-692.9","692-692.7, 692.79-692.9",Non-communicable diseases,Skin and subcutaneous diseases,Dermatitis,Contact dermatitis,L24
Contact dermatitis,0.99999988079071,8.34465026855469e-06,4.172325134277345e-06,1.0762259224864926e-05,1.0,contact dermatitis,Contact dermatitis,978,4,"L22-L23.2, L23.4-L25.9","L22-L23.2, L23.4-L25.9","692-692.7, 692.79-692.9","692-692.7, 692.79-692.9",Non-communicable diseases,Skin and subcutaneous diseases,Dermatitis,Contact dermatitis,L25
Decubitus ulcer,0.999999940395355,1.19209289550781e-07,5.96046447753905e-08,5.140900611877431e-07,0.9754901960784312,decubitus ulcer,Decubitus ulcer,665,3,L89-L89.95,L89-L89.95,"707-707.09, 707.2-707.7","707-707.09, 707.2-707.7",Non-communicable diseases,Skin and subcutaneous diseases,Decubitus ulcer,,L89
